epoch,baseline_loss,disparity_loss,fx_loss,fy_loss,loss,pitch_loss,tf_op_layer_mul_1_loss,tf_op_layer_mul_2_loss,tf_op_layer_mul_3_loss,tf_op_layer_mul_4_loss,tf_op_layer_mul_5_loss,tf_op_layer_mul_6_loss,tf_op_layer_mul_7_loss,tf_op_layer_mul_8_loss,tf_op_layer_mul_loss,u0_loss,v0_loss,val_baseline_loss,val_disparity_loss,val_fx_loss,val_fy_loss,val_loss,val_pitch_loss,val_tf_op_layer_mul_1_loss,val_tf_op_layer_mul_2_loss,val_tf_op_layer_mul_3_loss,val_tf_op_layer_mul_4_loss,val_tf_op_layer_mul_5_loss,val_tf_op_layer_mul_6_loss,val_tf_op_layer_mul_7_loss,val_tf_op_layer_mul_8_loss,val_tf_op_layer_mul_loss,val_u0_loss,val_v0_loss,val_x_loss,val_y_loss,val_z_loss,x_loss,y_loss,z_loss
77,0.1439390778541565,0.941415011882782,1.0311630964279175,1.0255528688430786,211.33353127259343,0.014456321485340595,39.25786209106445,30.461841583251953,1.1226317882537842,6.556426525115967,0.6707008481025696,0.09814822673797607,80.27720642089844,18.049869537353516,30.837623596191406,0.16789676249027252,0.18882903456687927,0.14260366559028625,2.6501989364624023,1.9681673049926758,1.9837411642074585,227.67590888001385,0.01553180068731308,44.13265609741211,33.811546325683594,2.002589225769043,6.622101783752441,0.7140337824821472,0.08206376433372498,80.53923797607422,18.1838321685791,34.127838134765625,0.04855693131685257,0.156221404671669,0.19998031854629517,0.12525145709514618,0.1255147010087967,0.20035696029663086,0.12531602382659912,0.12530334293842316
78,0.143919438123703,0.9028356075286865,1.0169223546981812,1.0092848539352417,211.19222486141237,0.014347021467983723,39.2645149230957,30.46728515625,1.1079562902450562,6.555155277252197,0.6647753715515137,0.09227737039327621,80.2785873413086,18.035297393798828,30.843809127807617,0.14144378900527954,0.17510806024074554,0.14274992048740387,2.722301959991455,2.4833908081054688,2.614619255065918,230.2654359893479,0.019487101584672928,44.141075134277344,33.81584167480469,2.5317561626434326,6.622623443603516,0.895424485206604,0.1538972556591034,80.45512390136719,18.223581314086914,34.13426971435547,0.3939233422279358,0.3483257591724396,0.20008191466331482,0.12507005035877228,0.12495741993188858,0.20031580328941345,0.12530262768268585,0.12529651820659637
79,0.1438402384519577,0.9909340143203735,1.0419813394546509,1.0272278785705566,211.41382237903085,0.015712881460785866,39.27873229980469,30.470197677612305,1.144644856452942,6.556093215942383,0.7273464202880859,0.08530687540769577,80.28629302978516,18.04673957824707,30.849336624145508,0.14999337494373322,0.15991288423538208,0.14285977184772491,2.6763851642608643,4.813355445861816,4.948054790496826,236.71725612296498,0.015262477099895477,44.134464263916016,33.81033706665039,4.98422384262085,6.621539115905762,0.7199739217758179,0.03449033945798874,80.44441986083984,18.28244400024414,34.12838363647461,0.3274420201778412,0.046032585203647614,0.2000523954629898,0.12487576901912689,0.12491248548030853,0.20024238526821136,0.12531070411205292,0.1253160834312439
80,0.14387980103492737,0.8675581216812134,0.9878584146499634,0.9775357246398926,210.97205303565724,0.012934195809066296,39.25822830200195,30.464582443237305,1.064668893814087,6.5575995445251465,0.5958777070045471,0.09239239245653152,80.29521179199219,18.027681350708008,30.84087562561035,0.13984398543834686,0.17771929502487183,0.14263112843036652,2.6842989921569824,1.8861238956451416,1.8840246200561523,227.68703318981756,0.015729527920484543,44.150909423828125,33.82341003417969,2.024218797683716,6.622767448425293,0.7492094039916992,0.044640298932790756,80.53386688232422,18.250959396362305,34.13990020751953,0.21091902256011963,0.07357332855463028,0.20022839307785034,0.12521447241306305,0.1249113380908966,0.20028746128082275,0.1253102570772171,0.1252734512090683
81,0.1438853144645691,0.8872211575508118,0.9939941167831421,0.9813024401664734,211.02083875959454,0.012970679439604282,39.25629425048828,30.46204376220703,1.0733113288879395,6.555924415588379,0.6003663539886475,0.09073718637228012,80.27753448486328,18.02421760559082,30.83810043334961,0.15300031006336212,0.1746303290128708,0.14297233521938324,2.6513307094573975,2.7874016761779785,2.883146047592163,230.19485208763265,0.013626149855554104,44.130836486816406,33.80961608886719,2.8342177867889404,6.62084436416626,0.654099702835083,0.03548960015177727,80.46701049804688,18.280385971069336,34.12773895263672,0.12613873183727264,0.05060280114412308,0.19994144141674042,0.12498944252729416,0.12490008026361465,0.20027942955493927,0.12531626224517822,0.12529216706752777
82,0.1438828557729721,0.8382872939109802,0.984488844871521,0.9782140254974365,210.8974212865838,0.011947919614613056,39.25348663330078,30.45987319946289,1.048756718635559,6.556004524230957,0.5503595471382141,0.0914958268404007,80.28948211669922,18.025434494018555,30.83550262451172,0.1609569787979126,0.17747637629508972,0.14307904243469238,2.677568197250366,2.7108561992645264,2.8330636024475098,231.08801712260058,0.01763368770480156,44.18174362182617,33.86949157714844,2.971698522567749,6.619089126586914,0.9141497015953064,0.15769334137439728,80.4789047241211,18.355772018432617,34.188819885253906,0.2512303590774536,0.3317193388938904,0.20006054639816284,0.12544377148151398,0.1254105120897293,0.20034895837306976,0.12525886297225952,0.1252269446849823
83,0.14393609762191772,0.9854543209075928,0.9839684367179871,0.977642297744751,211.2332142201824,0.015429176390171051,39.25381851196289,30.46001434326172,1.0915744304656982,6.556533336639404,0.7172116041183472,0.08958162367343903,80.27862548828125,18.029895782470703,30.83584213256836,0.14316806197166443,0.16948416829109192,0.14354252815246582,2.6632776260375977,3.713676691055298,3.872875452041626,233.43767045698826,0.01659058965742588,44.156768798828125,33.82783126831055,3.59716796875,6.623287677764893,0.7196031212806702,0.11152952164411545,80.51883697509766,18.415851593017578,34.145381927490234,0.2047201693058014,0.24600276350975037,0.20017597079277039,0.12602686882019043,0.12585724890232086,0.2003164142370224,0.125319704413414,0.12523296475410461
84,0.1439041644334793,0.8394784927368164,0.962385356426239,0.9538252353668213,210.76626211408015,0.01171071920543909,39.25223922729492,30.458812713623047,1.0275837182998657,6.55715274810791,0.5438371300697327,0.07771362364292145,80.27943420410156,18.015361785888672,30.83480453491211,0.15508873760700226,0.1493883728981018,0.14267270267009735,2.6571123600006104,2.4203238487243652,2.2773098945617676,229.39263450254685,0.014999880455434322,44.193477630615234,33.835975646972656,2.4551966190338135,6.6211137771606445,0.7037419676780701,0.22925372421741486,80.51848602294922,18.21240997314453,34.156402587890625,0.0902375653386116,0.46160000562667847,0.19997073709964752,0.12485035508871078,0.12543518841266632,0.20034901797771454,0.12528562545776367,0.1254035383462906
85,0.14391303062438965,0.8398879766464233,0.9717440605163574,0.9597626328468323,210.8406764960139,0.01192092802375555,39.2530517578125,30.458799362182617,1.0390228033065796,6.555817604064941,0.553299605846405,0.09147299081087112,80.28824615478516,18.021730422973633,30.834989547729492,0.145913228392601,0.17693890631198883,0.1426437795162201,2.657467842102051,2.0422627925872803,2.1195309162139893,228.144542254242,0.0134529834613204,44.14370346069336,33.818084716796875,2.1264703273773193,6.626821041107178,0.6295334696769714,0.10406479984521866,80.46917724609375,18.240489959716797,34.13386154174805,0.11499631404876709,0.22215045988559723,0.20006634294986725,0.12502150237560272,0.1250903308391571,0.20035246014595032,0.12528665363788605,0.12531904876232147
86,0.14388833940029144,0.8393696546554565,0.966928243637085,0.9581883549690247,210.78412772261765,0.011247695423662663,39.37076950073242,30.54757308959961,1.0306066274642944,6.556358814239502,0.5262998342514038,0.08501729369163513,80.28707885742188,18.01424217224121,30.919086456298828,0.16056685149669647,0.16494908928871155,0.14278653264045715,2.648872137069702,2.833805799484253,2.693523406982422,231.11912155311313,0.01608404889702797,44.136268615722656,33.81745147705078,2.836965322494507,6.621951580047607,0.7902636528015137,0.22392873466014862,80.50993347167969,18.28233528137207,34.13526916503906,0.44239288568496704,0.4855360984802246,0.2001180648803711,0.12505090236663818,0.1249791830778122,0.2003065049648285,0.12526747584342957,0.12531030178070068
87,0.1438421905040741,0.8250174522399902,0.9358274936676025,0.9297913908958435,210.6513618023676,0.010936486534774303,39.262332916259766,30.46734619140625,0.9968804717063904,6.555194854736328,0.508151113986969,0.08897870779037476,80.28374481201172,18.01630973815918,30.843029022216797,0.13922490179538727,0.17297378182411194,0.1428704857826233,2.7076148986816406,3.418933868408203,3.3220555782318115,232.8550346646419,0.013467696495354176,44.132408142089844,33.80759811401367,3.4276301860809326,6.62038516998291,0.689568042755127,0.17121057212352753,80.47599792480469,18.471385955810547,34.125892639160156,0.43215054273605347,0.3486330807209015,0.20005306601524353,0.12635044753551483,0.12508752942085266,0.20030778646469116,0.12529125809669495,0.12519238889217377
88,0.14393700659275055,0.8351378440856934,0.9523261189460754,0.9510452151298523,210.74969709727105,0.01118080411106348,39.25812911987305,30.46361541748047,1.0179471969604492,6.557162761688232,0.5238925814628601,0.08718841522932053,80.28964233398438,18.017745971679688,30.83980369567871,0.1580112874507904,0.168593630194664,0.14290295541286469,2.665510892868042,3.51143741607666,3.552811622619629,233.16240253568446,0.013826873153448105,44.1328010559082,33.80947494506836,3.5128626823425293,6.620684623718262,0.6115143299102783,0.14731884002685547,80.5296630859375,18.433496475219727,34.127628326416016,0.5578945875167847,0.28636956214904785,0.20001889765262604,0.12671197950839996,0.12536823749542236,0.20032288134098053,0.1253044456243515,0.12523189187049866
89,0.14388123154640198,0.8362581133842468,0.9342218041419983,0.9246873259544373,210.6689923446669,0.011797665618360043,39.25192642211914,30.4594783782959,1.001033067703247,6.556344509124756,0.5470908284187317,0.08190133422613144,80.27772521972656,18.000417709350586,30.835254669189453,0.14969982206821442,0.15713554620742798,0.14294002950191498,2.697735548019409,2.071889877319336,1.8972551822662354,229.22600153957023,0.014664228074252605,44.13356018066406,33.808738708496094,2.127239942550659,6.621397018432617,0.9337896108627319,0.10045679658651352,80.4674072265625,18.36896324157715,34.12675094604492,0.9653903245925903,0.18181563913822174,0.20000900328159332,0.1257970631122589,0.12509815394878387,0.200321763753891,0.1252586394548416,0.12535804510116577
90,0.14386387169361115,0.8149845600128174,0.9562089443206787,0.9496437311172485,210.6835600929226,0.01051741186529398,39.2555046081543,30.460182189941406,1.012851357460022,6.557206630706787,0.4893135130405426,0.08953597396612167,80.30626678466797,18.01008415222168,30.8359432220459,0.15059489011764526,0.17429803311824799,0.1427840143442154,2.640136480331421,1.874590277671814,1.8999817371368408,227.5356056837166,0.013067797757685184,44.31329345703125,33.94718551635742,1.9479786157608032,6.624218940734863,0.6023133993148804,0.0631246417760849,80.52216339111328,18.24361228942871,34.28400802612305,0.25296643376350403,0.12873508036136627,0.2000400424003601,0.1250220686197281,0.12491340935230255,0.20029795169830322,0.12534882128238678,0.12536677718162537
91,0.1439180225133896,0.7847127914428711,0.9104408025741577,0.9079492688179016,210.48111551427027,0.010017228312790394,39.275543212890625,30.476789474487305,0.9678988456726074,6.554615020751953,0.46425026655197144,0.08568400144577026,80.30259704589844,17.997827529907227,30.853099822998047,0.15418463945388794,0.16642484068870544,0.14285054802894592,2.6625449657440186,2.1507017612457275,1.911032795906067,228.342829117685,0.01628180965781212,44.162654876708984,33.827030181884766,2.3909101486206055,6.620267868041992,0.749314546585083,0.07739341259002686,80.46401977539062,18.222232818603516,34.14649200439453,0.1485530585050583,0.1478704959154129,0.2000257670879364,0.12488637864589691,0.12620386481285095,0.20027980208396912,0.1252719908952713,0.1252201944589615
92,0.1439075767993927,0.7780994772911072,0.9228256940841675,0.9179179668426514,210.47562650421773,0.009520704858005047,39.2576789855957,30.46331787109375,0.969380259513855,6.556957721710205,0.44597455859184265,0.07882332056760788,80.29741668701172,18.01129722595215,30.839569091796875,0.16360941529273987,0.1529986560344696,0.14274170994758606,2.7160191535949707,2.6802597045898438,2.419935464859009,229.755140657245,0.015349441207945347,44.167755126953125,33.84801483154297,2.6703624725341797,6.623861789703369,0.7368915677070618,0.1154513731598854,80.49031066894531,18.215585708618164,34.16569137573242,0.04349534586071968,0.26790282130241394,0.19999486207962036,0.12483914196491241,0.12549510598182678,0.20031209290027618,0.1253122091293335,0.12524163722991943
93,0.14391274750232697,0.7769137620925903,0.9018440842628479,0.8951544761657715,210.4204840455308,0.009390355087816715,39.26934051513672,30.47319984436035,0.9511635303497314,6.556692600250244,0.43814796209335327,0.09201785176992416,80.2825927734375,17.99549102783203,30.85018539428711,0.15058274567127228,0.17996227741241455,0.1428474485874176,2.6431002616882324,2.0947818756103516,2.142317056655884,227.9099699840106,0.013616988435387611,44.15018844604492,33.82853317260742,2.1450390815734863,6.623774528503418,0.6412951350212097,0.03148575872182846,80.51393127441406,18.19707679748535,34.14390182495117,0.09552638232707977,0.03818554803729057,0.20000815391540527,0.1249123215675354,0.12488599121570587,0.2003072053194046,0.12527629733085632,0.12538501620292664
94,0.1438695192337036,0.7845591306686401,0.9182409644126892,0.9137202501296997,210.47329922219384,0.009917701594531536,39.2735710144043,30.470806121826172,0.9718481302261353,6.555937767028809,0.45792025327682495,0.0822993814945221,80.28076934814453,18.00670051574707,30.84790802001953,0.14168405532836914,0.16039007902145386,0.14269082248210907,2.626260995864868,4.5996294021606445,4.702721118927002,235.7193461772031,0.012189030647277832,44.1244010925293,33.80561828613281,4.635983467102051,6.622426986694336,0.6007410883903503,0.03968679532408714,80.47406005859375,18.348609924316406,34.12386703491211,0.19983872771263123,0.07381129264831543,0.20005296170711517,0.12484326213598251,0.1252685785293579,0.200312077999115,0.12526892125606537,0.12522634863853455
95,0.14390034973621368,0.759219229221344,0.9364917874336243,0.9329361319541931,210.44088851503713,0.008973157964646816,39.25419998168945,30.460973739624023,0.9855030179023743,6.557270050048828,0.4179978668689728,0.0748029574751854,80.28617858886719,17.997661590576172,30.836933135986328,0.15179017186164856,0.14544981718063354,0.14270947873592377,2.6727819442749023,3.179053544998169,2.2779829502105713,231.27712941679565,0.014059769921004772,44.14042282104492,33.81600570678711,3.3859870433807373,6.622533321380615,0.6810566782951355,0.10482843965291977,80.52135467529297,18.315357208251953,34.13490676879883,0.5980283617973328,0.19113506376743317,0.20011669397354126,0.12580284476280212,0.12562942504882812,0.20029495656490326,0.12528188526630402,0.12523289024829865
96,0.14384229481220245,0.7598569393157959,0.923247754573822,0.9109222292900085,210.47206528381733,0.009050015360116959,39.312355041503906,30.50058364868164,0.9750306606292725,6.556361198425293,0.4269607663154602,0.09227011352777481,80.29146575927734,18.00362205505371,30.875656127929688,0.1623983383178711,0.18162934482097626,0.14284811913967133,2.647054433822632,4.831283092498779,4.555419921875,236.97411894408413,0.013977020047605038,44.12746047973633,33.80699157714844,4.96832275390625,6.622166633605957,0.7630869746208191,0.23155836760997772,80.50916290283203,18.336130142211914,34.124351501464844,0.28229010105133057,0.4830208718776703,0.19997000694274902,0.12529245018959045,0.1257162243127823,0.2003144472837448,0.1253158152103424,0.1253771036863327
97,0.14392463862895966,0.75017249584198,0.8983026146888733,0.8936525583267212,210.3608743206617,0.0089875478297472,39.25467300415039,30.461088180541992,0.949181854724884,6.5564422607421875,0.41697829961776733,0.08819754421710968,80.29682159423828,18.001022338867188,30.837282180786133,0.15287870168685913,0.17321418225765228,0.1430608332157135,2.6749002933502197,2.5775322914123535,2.4684979915618896,229.84805978898981,0.013242010027170181,44.132572174072266,33.814144134521484,2.6586618423461914,6.623343467712402,0.6784663200378418,0.11946704238653183,80.43470001220703,18.201276779174805,34.13096237182617,0.3194105923175812,0.2630845010280609,0.20008012652397156,0.12481073290109634,0.12510386109352112,0.2003103494644165,0.12529288232326508,0.12541717290878296
98,0.14388896524906158,0.7376085519790649,0.9079310297966003,0.9019792675971985,210.2859612285823,0.008535974659025669,39.25276184082031,30.4592227935791,0.9509570002555847,6.556692600250244,0.39855480194091797,0.07294879108667374,80.29217529296875,18.002981185913086,30.835098266601562,0.13650499284267426,0.14256805181503296,0.14273686707019806,2.649428367614746,3.7924838066101074,4.113749027252197,233.64298287637578,0.014872445724904537,44.17206954956055,33.84717559814453,3.8353195190429688,6.6225056648254395,0.732195258140564,0.0862797200679779,80.49010467529297,18.255266189575195,34.16881561279297,0.10241848975419998,0.19999653100967407,0.19993460178375244,0.12517444789409637,0.1251026839017868,0.20034074783325195,0.1252874881029129,0.125252828001976
99,0.14387406408786774,0.7356147170066833,0.8565601706504822,0.8563684821128845,210.18022680839545,0.008205234073102474,39.258792877197266,30.462207794189453,0.8963620662689209,6.557676792144775,0.3829093873500824,0.09468788653612137,80.27912902832031,17.995336532592773,30.838098526000977,0.14017733931541443,0.18643969297409058,0.14330840110778809,2.6637423038482666,2.109236717224121,2.044492244720459,228.83445417935994,0.02126353792846203,44.12685012817383,33.806907653808594,2.3950886726379395,6.621622562408447,0.9237580895423889,0.12570075690746307,80.5008773803711,18.181028366088867,34.124366760253906,0.21261505782604218,0.28915178775787354,0.2000051587820053,0.12484115362167358,0.12495198845863342,0.2003030627965927,0.1253114938735962,0.12534140050411224
